date,product_id,product_category,units_sold,unit_price,stock_on_hand,reorder_point,is_promotion,discount_pct,day_of_week,month,supplier_lead_days
13-07-2023,P042,Apparel,20,1171.49,45,31,0,0,3,7,8
04-08-2022,P020,Electronics,16,19910.24,85,45,0,0,3,8,8
20-01-2022,P024,Electronics,10,2745.41,220,58,0,0,3,1,2
08-07-2022,P041,Electronics,12,17655.19,192,68,0,0,4,7,2
14-11-2022,P021,Apparel,54,2805.86,258,58,0,0,0,11,12
25-03-2022,P006,Electronics,9,9959.39,113,79,0,0,4,3,13
06-04-2023,P026,Home,17,7211.97,171,42,0,0,3,4,8
05-08-2022,P025,Apparel,30,1380,186,51,0,0,4,8,5
27-04-2023,P005,Electronics,15,8372.86,288,72,0,0,3,4,9
07-02-2022,P034,Sports,19,2430.55,137,52,0,0,0,2,2
15-07-2023,P038,Electronics,15,13213.68,233,52,0,0,5,7,4
14-08-2023,P025,Apparel,36,1360.73,107,51,0,0,0,8,5
29-03-2022,P032,Electronics,21,7095.47,120,39,0,0,1,3,12
25-06-2023,P040,Apparel,40,1373.6,155,51,0,0,6,6,9
30-03-2023,P015,Electronics,14,12420.01,124,52,0,0,3,3,8
14-12-2023,P032,Electronics,17,7108.49,135,39,0,0,3,12,12
30-12-2023,P029,Apparel,39,1292.13,179,41,0,0,5,12,13
10-06-2023,P046,Home,24,1005.99,192,56,0,0,5,6,2
25-08-2023,P030,Electronics,17,23328.98,81,64,0,0,4,8,10
28-03-2023,P043,Electronics,18,13051.55,271,68,0,0,1,3,6
25-11-2022,P048,Apparel,87,1869.8,174,51,1,48.9,4,11,7
13-05-2022,P030,Electronics,16,23318.89,184,64,0,0,4,5,10
08-11-2022,P005,Electronics,34,8104.06,82,72,0,0,1,11,9
15-11-2022,P034,Sports,32,2438.78,129,52,0,0,1,11,2
30-05-2023,P046,Home,21,988.4,61,56,0,0,1,5,2
06-06-2022,P045,Electronics,18,15694.18,96,21,0,0,0,6,13
21-07-2022,P041,Electronics,24,18003.82,153,68,0,0,3,7,2
03-01-2023,P031,Apparel,32,724.4,59,47,0,0,1,1,13
23-12-2023,P013,Beauty,91,2292.85,214,77,0,0,5,12,10
19-09-2023,P013,Beauty,48,2332.73,229,77,0,0,1,9,10
17-06-2022,P006,Electronics,15,9969.37,259,79,0,0,4,6,13
04-10-2023,P041,Electronics,25,17904.76,263,68,0,0,2,10,2
02-06-2023,P049,Apparel,25,1132.93,56,23,0,0,4,6,8
15-11-2023,P044,Sports,43,2007.91,131,36,0,0,2,11,12
15-05-2023,P016,Electronics,17,9402.49,118,43,0,0,0,5,6
25-02-2022,P020,Electronics,25,19765.23,114,45,0,0,4,2,8
24-05-2023,P015,Electronics,24,12332.66,73,52,0,0,2,5,8
06-02-2023,P032,Electronics,19,6972.9,104,39,0,0,0,2,12
11-06-2023,P028,Apparel,36,1103.06,141,51,0,0,6,6,8
28-04-2023,P044,Sports,20,2125.21,132,36,0,0,4,4,12
26-05-2023,P029,Apparel,36,1333.55,57,41,0,0,4,5,13
19-09-2023,P011,Electronics,21,6637.53,93,27,0,0,1,9,4
03-08-2023,P037,Electronics,15,5842.5,208,46,0,0,3,8,10
01-10-2022,P001,Electronics,45,24658.49,96,45,0,0,5,10,13
21-02-2022,P037,Electronics,16,5909.64,54,46,0,0,0,2,10
10-05-2023,P041,Electronics,17,18373.96,148,68,0,0,2,5,2
03-04-2023,P025,Apparel,32,1375.65,66,51,0,0,0,4,5
24-04-2022,P003,Home,24,4884.65,187,79,0,0,6,4,10
25-02-2022,P049,Apparel,32,1174.13,36,23,0,0,4,2,8
05-12-2022,P029,Apparel,39,1335.61,-123,41,0,0,0,12,13
06-10-2023,P040,Apparel,46,1427.27,109,51,0,0,4,10,9
20-02-2023,P031,Apparel,20,714.27,169,47,0,0,0,2,13
30-01-2022,P005,Electronics,14,8112.23,281,72,0,0,6,1,9
26-02-2023,P017,Electronics,15,19131.78,133,59,0,0,6,2,7
02-05-2023,P031,Apparel,34,742.44,78,47,0,0,1,5,13
26-10-2022,P034,Sports,55,2442.73,55,52,1,26.3,2,10,2
14-02-2023,P010,Home,14,2113.63,89,43,0,0,1,2,12
24-01-2023,P047,Electronics,20,16978.65,-52,21,0,0,1,1,6
27-04-2022,P028,Apparel,30,1094.29,134,51,0,0,2,4,8
11-01-2022,P031,Apparel,28,744.94,153,47,0,0,1,1,13
24-05-2022,P009,Apparel,36,3394.21,45,43,0,0,1,5,2
14-02-2022,P020,Electronics,12,19515.61,167,45,0,0,0,2,8
04-02-2023,P018,Apparel,31,3119.21,58,20,0,0,5,2,4
08-09-2022,P040,Apparel,33,1428.63,183,51,0,0,3,9,9
05-02-2022,P012,Sports,24,4972.83,106,78,0,0,5,2,6
06-01-2022,P029,Apparel,27,1302.5,72,41,0,0,3,1,13
30-11-2022,P004,Apparel,44,3436.28,97,40,0,0,2,11,14
12-06-2023,P029,Apparel,30,1298.67,97,41,0,0,0,6,13
07-01-2022,P041,Electronics,19,17825.52,137,68,0,0,4,1,2
22-02-2023,P035,Sports,16,1759,260,76,0,0,2,2,5
03-12-2022,P025,Apparel,60,1415.19,171,51,0,0,5,12,5
11-08-2023,P040,Apparel,32,1373.74,187,51,0,0,4,8,9
10-11-2022,P047,Electronics,35,16571.31,54,21,0,0,3,11,6
26-07-2023,P035,Sports,23,1747.51,293,76,0,0,2,7,5
23-03-2022,P029,Apparel,26,1333.59,72,41,0,0,2,3,13
20-05-2022,P002,Sports,33,5830.07,177,55,0,0,4,5,9
07-02-2022,P032,Electronics,16,6967.52,129,39,0,0,0,2,12
09-03-2022,P011,Electronics,18,6485.38,95,27,0,0,2,3,4
26-11-2022,P034,Sports,104,2415.15,148,52,1,42.2,5,11,2
22-01-2023,P006,Electronics,21,10335.84,296,79,0,0,6,1,13
23-05-2022,P009,Apparel,28,3380.07,81,43,0,0,0,5,2
20-03-2023,P003,Home,19,4820.15,90,79,0,0,0,3,10
29-03-2022,P010,Home,17,2108.05,54,43,0,0,1,3,12
19-08-2022,P041,Electronics,14,17873.05,123,68,0,0,4,8,2
13-06-2023,P014,Electronics,16,23672.66,83,28,0,0,1,6,9
19-12-2022,P015,Electronics,26,11975.31,187,52,0,0,0,12,8
25-05-2022,P032,Electronics,18,7086.13,144,39,0,0,2,5,12
25-03-2023,P026,Home,23,7113.71,188,42,0,0,5,3,8
06-01-2023,P028,Apparel,19,1095.51,216,51,0,0,4,1,8
15-08-2023,P013,Beauty,27,2326.78,271,77,0,0,1,8,10
28-06-2023,P001,Electronics,12,24570.6,89,45,0,0,2,6,13
20-02-2022,P021,Apparel,33,2725.89,189,58,0,0,6,2,12
29-07-2023,P044,Sports,35,2123.38,55,36,0,0,5,7,12
12-11-2023,P044,Sports,64,2082,52,36,1,24.9,6,11,12
09-06-2022,P011,Electronics,19,6440.92,53,27,0,0,3,6,4
18-07-2023,P036,Beauty,36,964.66,26,22,0,0,1,7,8
06-09-2023,P009,Apparel,29,3527.54,143,43,0,0,2,9,2
12-06-2022,P042,Apparel,45,1213.5,111,31,0,0,6,6,8
13-11-2023,P003,Home,54,4768.7,130,79,1,36.5,0,11,10
03-09-2023,P020,Electronics,25,19423.67,163,45,0,0,6,9,8
08-05-2023,P017,Electronics,15,18356.35,166,59,0,0,0,5,7
20-01-2023,P043,Electronics,21,13341.56,240,68,0,0,4,1,6
06-01-2023,P021,Apparel,17,2715.97,258,58,0,0,4,1,12
18-02-2022,P047,Electronics,16,16463.79,25,21,0,0,4,2,6
05-01-2022,P029,Apparel,24,1289.89,99,41,0,0,2,1,13
07-09-2022,P008,Beauty,45,2070.56,40,20,0,0,2,9,10
13-07-2022,P050,Electronics,13,19269.25,325,78,0,0,2,7,2
01-02-2023,P046,Home,29,991.55,144,56,0,0,2,2,2
01-05-2023,P023,Electronics,14,2648.27,46,32,0,0,0,5,4
22-05-2022,P022,Electronics,21,13890.86,95,34,0,0,6,5,11
11-07-2023,P037,Electronics,17,5895.77,75,46,0,0,1,7,10
10-12-2022,P039,Home,45,2599.85,48,43,0,0,5,12,12
30-10-2023,P044,Sports,31,2126.76,156,36,0,0,0,10,12
19-07-2022,P011,Electronics,15,6570.09,100,27,0,0,1,7,4
28-01-2022,P025,Apparel,39,1376.42,185,51,0,0,4,1,5
24-07-2022,P007,Electronics,24,14174.29,173,60,0,0,6,7,14
11-09-2023,P003,Home,19,4708.44,89,79,0,0,0,9,10
03-01-2022,P043,Electronics,21,13724.12,142,68,0,0,0,1,6
10-09-2022,P015,Electronics,16,12676.61,112,52,0,0,5,9,8
12-02-2023,P038,Electronics,18,12779.35,56,52,0,0,6,2,4
03-07-2022,P048,Apparel,38,1903.71,74,51,0,0,6,7,7
01-07-2022,P021,Apparel,31,2717.77,192,58,0,0,4,7,12
23-01-2022,P035,Sports,25,1749.37,117,76,0,0,6,1,5
06-02-2023,P007,Electronics,22,14706.35,161,60,0,0,0,2,14
08-03-2022,P031,Apparel,21,724.65,54,47,0,0,1,3,13
31-10-2023,P033,Electronics,27,9198.71,93,74,0,0,1,10,13
26-04-2023,P023,Electronics,19,2517.97,60,32,0,0,2,4,4
07-03-2022,P038,Electronics,11,12799.53,136,52,0,0,0,3,4
20-03-2023,P012,Sports,18,4704.21,249,78,0,0,0,3,6
20-11-2022,P008,Beauty,81,2084.72,0,20,0,0,6,11,10
04-03-2022,P008,Beauty,42,2057.21,37,20,0,0,4,3,10
06-06-2022,P036,Beauty,31,976.91,54,22,0,0,0,6,8
12-01-2022,P021,Apparel,25,2765.15,210,58,0,0,2,1,12
08-09-2023,P008,Beauty,45,1994.45,56,20,0,0,4,9,10
18-05-2023,P006,Electronics,8,10170.56,126,79,0,0,3,5,13
18-02-2023,P039,Home,20,2538.9,53,43,0,0,5,2,12
24-06-2022,P008,Beauty,46,2042.68,33,20,0,0,4,6,10
16-09-2023,P036,Beauty,48,1001.22,24,22,0,0,5,9,8
17-01-2023,P008,Beauty,34,2040.09,83,20,0,0,1,1,10
02-03-2023,P042,Apparel,32,1210.35,83,31,0,0,3,3,8
31-05-2022,P025,Apparel,33,1392.36,96,51,0,0,1,5,5
16-07-2023,P013,Beauty,42,2337.32,212,77,0,0,6,7,10
12-04-2023,P005,Electronics,16,8145.83,87,72,0,0,2,4,9
18-12-2023,P014,Electronics,30,23248.88,39,28,0,0,0,12,9
22-06-2023,P021,Apparel,30,2775.53,95,58,0,0,3,6,12
06-08-2023,P003,Home,31,4813.24,238,79,0,0,6,8,10
24-08-2022,P030,Electronics,24,22853.05,88,64,0,0,2,8,10
04-06-2023,P038,Electronics,18,13372.84,123,52,0,0,6,6,4
07-11-2022,P006,Electronics,27,10332.4,159,79,0,0,0,11,13
16-05-2022,P031,Apparel,31,724.54,126,47,0,0,0,5,13
04-05-2023,P046,Home,21,959.42,92,56,0,0,3,5,2
19-08-2022,P014,Electronics,16,23497.75,43,28,0,0,4,8,9
21-09-2023,P007,Electronics,28,14676.42,172,60,0,0,3,9,14
03-04-2022,P001,Electronics,28,24030.11,87,45,0,0,6,4,13
02-02-2023,P049,Apparel,25,1132.58,38,23,0,0,3,2,8
22-05-2023,P049,Apparel,28,1183.05,37,23,0,0,0,5,8
30-01-2023,P009,Apparel,24,3452.58,54,43,0,0,0,1,2
23-02-2023,P046,Home,15,968.24,129,56,0,0,3,2,2
18-02-2022,P002,Sports,20,5835.77,149,55,0,0,4,2,9
08-10-2023,P037,Electronics,31,5843.2,-181,46,0,0,6,10,10
07-02-2022,P041,Electronics,16,18254.8,200,68,0,0,0,2,2
14-03-2022,P047,Electronics,11,16283.52,61,21,0,0,0,3,6
02-01-2023,P001,Electronics,15,24292.45,103,45,0,0,0,1,13
26-09-2022,P040,Apparel,26,1413.81,86,51,0,0,0,9,9
23-08-2023,P033,Electronics,20,9608.81,83,74,0,0,2,8,13
10-03-2023,P049,Apparel,39,11315.8,77,23,1,42.1,4,3,8
02-09-2022,P012,Sports,27,4795.62,127,78,0,0,4,9,6
28-03-2023,P006,Electronics,17,10399.08,99,79,0,0,1,3,13
13-10-2023,P025,Apparel,47,1374.29,167,51,0,0,4,10,5
21-07-2023,P001,Electronics,15,24163.18,-103,45,0,0,4,7,13
08-05-2023,P026,Home,20,7515.04,46,42,0,0,0,5,8
01-09-2022,P050,Electronics,23,18947.49,125,78,0,0,3,9,2
12-09-2022,P003,Home,29,4953.25,-142,79,0,0,0,9,10
13-02-2022,P008,Beauty,42,2019.55,41,20,0,0,6,2,10
03-03-2023,P005,Electronics,17,8221.16,181,72,0,0,4,3,9
16-08-2023,P038,Electronics,21,12949.86,80,52,0,0,2,8,4
26-12-2022,P027,Electronics,53,11505.66,236,62,1,41.8,0,12,14
25-02-2023,P049,Apparel,33,1138.81,65,23,0,0,5,2,8
20-12-2023,P043,Electronics,22,13832.95,120,68,0,0,2,12,6
25-11-2023,P012,Sports,81,4794.86,245,78,1,41.4,5,11,6
27-05-2022,P021,Apparel,28,2757.3,80,58,0,0,4,5,12
21-10-2022,P049,Apparel,39,1142.13,87,23,0,0,4,10,8
17-06-2022,P016,Electronics,29,9300.42,169,43,0,0,4,6,6
22-12-2022,P001,Electronics,32,24454.45,194,45,0,0,3,12,13
08-06-2022,P011,Electronics,23,6488.64,72,27,0,0,2,6,4
17-12-2023,P023,Electronics,41,2570.08,94,32,0,0,6,12,4
26-04-2022,P024,Electronics,15,2765.18,187,58,0,0,1,4,2
10-02-2023,P022,Electronics,9,14344.65,41,34,0,0,4,2,11
17-04-2022,P020,Electronics,16,19883.77,81,45,0,0,6,4,8
02-05-2022,P034,Sports,24,2501.63,131,52,0,0,0,5,2
30-12-2022,P042,Apparel,41,1182.18,103,31,0,0,4,12,8
08-01-2023,P006,Electronics,12,10482,371,79,0,0,6,1,13
17-02-2023,P017,Electronics,17,18886.36,172,59,0,0,4,2,7
19-01-2023,P020,Electronics,18,19401.01,87,45,0,0,3,1,8
03-04-2022,P049,Apparel,31,1121.94,66,23,0,0,6,4,8
12-09-2022,P024,Electronics,22,2727.01,106,58,0,0,0,9,2
19-11-2023,P008,Beauty,86,2082.83,0,20,0,0,6,11,10
09-11-2023,P028,Apparel,39,1126.42,65,51,0,0,3,11,8
21-02-2022,P035,Sports,23,1722.06,200,76,0,0,0,2,5
22-10-2022,P050,Electronics,29,18936.37,83,78,0,0,5,10,2
24-04-2023,P049,Apparel,29,1154.31,44,23,0,0,0,4,8
21-11-2022,P047,Electronics,33,16566.85,33,21,0,0,0,11,6
02-10-2022,P016,Electronics,65,9155.42,105,43,1,45.1,6,10,6
19-08-2022,P047,Electronics,20,16924.98,47,21,0,0,4,8,6
22-11-2023,P040,Apparel,60,1365.07,64,51,0,0,2,11,9
10-04-2022,P021,Apparel,40,2761.31,110,58,0,0,6,4,12
13-12-2022,P007,Electronics,27,14815.54,77,60,0,0,1,12,14
01-06-2022,P049,Apparel,36,1134.57,91,23,0,0,2,6,8
22-04-2022,P020,Electronics,14,19719.34,59,45,0,0,4,4,8
01-02-2022,P003,Home,23,4742.11,259,79,0,0,1,2,10
01-10-2023,P032,Electronics,43,6859.3,124,39,0,0,6,10,12
13-07-2022,P038,Electronics,12,13530.89,192,52,0,0,2,7,4
30-12-2022,P002,Sports,43,5586.31,84,55,0,0,4,12,9
20-09-2023,P011,Electronics,14,6481.56,-79,27,0,0,2,9,4
28-12-2022,P021,Apparel,55,2813.05,77,58,0,0,2,12,12
28-06-2023,P043,Electronics,15,13514.32,73,68,0,0,2,6,6
14-08-2023,P041,Electronics,21,18625.42,146,68,0,0,0,8,2
07-02-2023,P022,Electronics,19,14067.24,65,34,0,0,1,2,11
09-09-2022,P042,Apparel,38,1171.73,74,31,0,0,4,9,8
24-05-2023,P024,Electronics,18,2768.66,132,58,0,0,2,5,2
09-06-2023,P024,Electronics,13,2695.91,82,58,0,0,4,6,2
09-07-2023,P021,Apparel,40,2814.28,-111,58,0,0,6,7,12
05-02-2023,P031,Apparel,36,724.75,209,47,0,0,6,2,13
09-03-2022,P019,Apparel,29,762.03,86,33,0,0,2,3,4
29-01-2023,P031,Apparel,28,715.16,130,47,0,0,6,1,13
09-12-2023,P043,Electronics,28,13650.33,208,68,0,0,5,12,6
03-10-2022,P010,Home,46,2025.2,54,43,1,16.4,0,10,12
17-03-2023,P034,Sports,19,2510.14,128,52,0,0,4,3,2
05-10-2023,P033,Electronics,20,9178.89,138,74,0,0,3,10,13
17-01-2023,P007,Electronics,17,14911.67,214,60,0,0,1,1,14
01-09-2022,P010,Home,32,2020.52,174,43,0,0,3,9,12
14-04-2022,P021,Apparel,30,2726.8,80,58,0,0,3,4,12
14-02-2023,P050,Electronics,10,19888.63,126,78,0,0,1,2,2
07-02-2022,P021,Apparel,24,2818.73,256,58,0,0,0,2,12
02-10-2022,P009,Apparel,63,3466.48,174,43,1,10.6,6,10,2
24-10-2023,P044,Sports,37,2085.77,55,36,0,0,1,10,12
06-11-2022,P027,Electronics,38,11510.41,84,62,0,0,6,11,14
30-03-2023,P050,Electronics,17,19346.24,167,78,0,0,3,3,2
24-09-2023,P015,Electronics,27,12531.28,68,52,0,0,6,9,8
18-10-2023,P033,Electronics,43,9603.82,173,74,1,29.3,2,10,13
14-07-2022,P048,Apparel,19,1879.51,94,51,0,0,3,7,7
02-05-2023,P038,Electronics,14,12909.89,117,52,0,0,1,5,4
25-01-2023,P002,Sports,30,5590.76,62,55,0,0,2,1,9
29-05-2022,P020,Electronics,19,19520.55,127,45,0,0,6,5,8
26-03-2022,P050,Electronics,22,19546.71,108,78,0,0,5,3,2
12-01-2023,P014,Electronics,27,22920.24,54,28,0,0,3,1,9
29-01-2022,P042,Apparel,27,1158.69,95,31,0,0,5,1,8
20-02-2022,P047,Electronics,17,16437.85,62,21,0,0,6,2,6
24-08-2023,P030,Electronics,15,23930.79,98,64,0,0,3,8,10
07-03-2022,P046,Home,23,1003.29,170,56,0,0,0,3,2
13-02-2022,P003,Home,22,4904.25,237,79,0,0,6,2,10
09-03-2023,P031,Apparel,31,741.84,95,47,1,12.5,3,3,13
01-06-2023,P020,Electronics,14,19255.65,56,45,0,0,3,6,8
01-04-2023,P039,Home,22,2669.15,77,43,0,0,5,4,12
30-03-2022,P016,Electronics,16,9279.45,77,43,0,0,2,3,6
16-10-2022,P003,Home,37,4678.79,130,79,0,0,6,10,10
06-09-2022,P003,Home,27,4790.9,171,79,0,0,1,9,10
19-07-2023,P038,Electronics,12,13275.91,221,52,0,0,2,7,4
02-03-2023,P001,Electronics,18,24882.34,140,45,0,0,3,3,13
22-01-2022,P033,Electronics,18,9517.04,92,74,0,0,5,1,13
19-11-2022,P010,Home,41,2116.46,104,43,0,0,5,11,12
19-05-2023,P037,Electronics,15,5871.17,133,46,0,0,4,5,10
06-08-2023,P039,Home,25,2564.03,60,43,0,0,6,8,12
31-12-2022,P027,Electronics,26,11647.03,210,62,0,0,5,12,14
16-07-2023,P031,Apparel,29,739.81,67,47,0,0,6,7,13
05-12-2022,P018,Apparel,42,3122.75,28,20,0,0,0,12,4
25-12-2022,P005,Electronics,68,8037.77,81,72,1,57.1,6,12,9
05-12-2022,P024,Electronics,28,2690.81,84,58,0,0,0,12,2
26-10-2023,P046,Home,31,995.55,98,56,0,0,3,10,2
04-03-2022,P027,Electronics,12,11173.57,267,62,0,0,4,3,14
25-12-2023,P003,Home,41,4715.48,350,79,1,11.1,0,12,10
13-09-2023,P034,Sports,23,2463.16,62,52,0,0,2,9,2
03-12-2022,P045,Electronics,33,16238.12,38,21,0,0,5,12,13
28-04-2022,P007,Electronics,27,14743.88,232,60,0,0,3,4,14
22-09-2022,P041,Electronics,13,18425.08,203,68,0,0,3,9,2
13-06-2023,P012,Sports,19,4984.58,302,78,0,0,1,6,6
12-10-2023,P023,Electronics,28,2529.85,59,32,0,0,3,10,4
19-10-2022,P043,Electronics,32,13514.88,151,68,0,0,2,10,6
17-05-2022,P034,Sports,28,25099.5,159,52,0,0,1,5,2
31-05-2023,P030,Electronics,14,22731.11,113,64,0,0,2,5,10
07-06-2023,P040,Apparel,31,1431.61,59,51,0,0,2,6,9
16-09-2023,P032,Electronics,20,7114.21,70,39,0,0,5,9,12
24-04-2022,P038,Electronics,18,13229.55,132,52,0,0,6,4,4
25-06-2022,P049,Apparel,38,1171.7,-48,23,0,0,5,6,8
27-11-2022,P018,Apparel,88,3080.73,0,20,1,32.1,6,11,4
26-07-2023,P041,Electronics,21,18136.98,184,68,0,0,2,7,2
28-09-2022,P006,Electronics,27,10369.48,200,79,0,0,2,9,13
20-05-2022,P031,Apparel,26,725.5,148,47,0,0,4,5,13
09-02-2023,P034,Sports,17,2525.63,57,52,0,0,3,2,2
24-06-2022,P003,Home,23,4678.29,179,79,0,0,4,6,10
05-09-2023,P030,Electronics,22,23981.72,170,64,0,0,1,9,10
02-01-2022,P036,Beauty,38,997.48,90,22,0,0,6,1,8
22-10-2023,P008,Beauty,70,2084.1,13,20,0,0,6,10,10
19-08-2022,P032,Electronics,19,7162.92,118,39,0,0,4,8,12
05-10-2023,P043,Electronics,32,13389.08,94,68,0,0,3,10,6
27-05-2023,P015,Electronics,20,12254.94,53,52,0,0,5,5,8
09-06-2022,P035,Sports,23,1729.44,314,76,0,0,3,6,5
16-09-2022,P049,Apparel,37,1134.09,25,23,0,0,4,9,8
04-12-2023,P005,Electronics,32,8073.61,171,72,0,0,0,12,9
07-11-2023,P034,Sports,40,2392.83,79,52,0,0,1,11,2
01-10-2023,P005,Electronics,26,8315.08,186,72,0,0,6,10,9
26-07-2023,P049,Apparel,33,1179.55,38,23,0,0,2,7,8
16-04-2023,P001,Electronics,20,24707.48,144,45,0,0,6,4,13
17-07-2023,P045,Electronics,22,15678.59,39,21,0,0,0,7,13
13-08-2023,P042,Apparel,29,1185.16,93,31,0,0,6,8,8
10-03-2023,P019,Apparel,42,789.27,49,33,1,36.5,4,3,4
26-06-2022,P037,Electronics,30,5684.01,50,46,0,0,6,6,10
28-12-2023,P031,Apparel,38,734.31,134,47,0,0,3,12,13
27-08-2023,P037,Electronics,22,5826.25,103,46,0,0,6,8,10
16-12-2023,P005,Electronics,40,8426.44,83,72,0,0,5,12,9
15-10-2022,P022,Electronics,30,13975.4,71,34,0,0,5,10,11
10-10-2022,P021,Apparel,41,2836.88,117,58,0,0,0,10,12
29-09-2023,P024,Electronics,24,2770.66,81,58,0,0,4,9,2
04-08-2023,P040,Apparel,29,1429.82,219,51,0,0,4,8,9
04-06-2023,P011,Electronics,23,6410.04,82,27,0,0,6,6,4
03-06-2023,P038,Electronics,34,13159.21,141,52,0,0,5,6,4
30-12-2022,P047,Electronics,30,17009.01,71,21,0,0,4,12,6
11-07-2022,P043,Electronics,20,13093.17,128,68,0,0,0,7,6
08-12-2022,P039,Home,38,2579.2,93,43,0,0,3,12,12
20-03-2022,P008,Beauty,41,2000.18,45,20,0,0,6,3,10
10-03-2022,P008,Beauty,31,1996.95,52,20,0,0,3,3,10
08-08-2022,P001,Electronics,24,24746.47,96,45,0,0,0,8,13
11-09-2022,P012,Sports,39,4930.09,283,78,0,0,6,9,6
19-07-2022,P008,Beauty,42,2068.67,47,20,0,0,1,7,10
06-05-2023,P014,Electronics,29,22936.85,82,28,0,0,5,5,9
09-03-2023,P017,Electronics,24,18239.04,74,59,1,30.5,3,3,7
01-01-2022,P028,Apparel,40,1099.29,108,51,0,0,5,1,8
20-05-2023,P028,Apparel,31,1129.54,133,51,0,0,5,5,8
23-12-2022,P007,Electronics,34,14349.61,213,60,0,0,4,12,14
22-07-2022,P033,Electronics,17,9624.23,270,74,0,0,4,7,13
29-10-2022,P012,Sports,53,4876.06,231,78,0,0,5,10,6
11-09-2023,P012,Sports,27,4944.29,158,78,0,0,0,9,6
17-09-2022,P019,Apparel,36,772.15,93,33,0,0,5,9,4
06-03-2022,P042,Apparel,38,11604.6,52,31,0,0,6,3,8
26-10-2023,P023,Electronics,21,2528.82,68,32,0,0,3,10,4
22-03-2022,P044,Sports,24,2069.76,58,36,0,0,1,3,12
08-07-2022,P002,Sports,23,5571.28,77,55,0,0,4,7,9
22-07-2022,P030,Electronics,17,24070.86,157,64,0,0,4,7,10
20-02-2022,P031,Apparel,35,735.69,119,47,0,0,6,2,13
10-08-2022,P002,Sports,25,5792.6,88,55,0,0,2,8,9
04-01-2022,P015,Electronics,15,12489.18,140,52,0,0,1,1,8
10-10-2022,P049,Apparel,42,1154.19,74,23,0,0,0,10,8
06-01-2022,P020,Electronics,17,19969.7,54,45,0,0,3,1,8
25-04-2023,P018,Apparel,43,3135.04,38,20,0,0,1,4,4
15-03-2023,P047,Electronics,13,17044.85,67,21,0,0,2,3,6
18-02-2023,P044,Sports,27,2028.56,102,36,0,0,5,2,12
18-08-2022,P007,Electronics,21,14831.77,90,60,0,0,3,8,14
06-07-2023,P031,Apparel,20,727.42,130,47,0,0,3,7,13
27-01-2023,P043,Electronics,14,13520.17,226,68,0,0,4,1,6
14-09-2023,P037,Electronics,24,5716.96,50,46,0,0,3,9,10
06-05-2022,P046,Home,27,974.94,148,56,0,0,4,5,2
15-08-2022,P022,Electronics,11,14248.14,64,34,0,0,0,8,11
24-11-2022,P045,Electronics,40,16230.54,91,21,0,0,3,11,13
08-01-2022,P042,Apparel,38,1151.72,92,31,0,0,5,1,8
06-01-2023,P040,Apparel,23,1425.7,176,51,0,0,4,1,9
11-07-2023,P004,Apparel,27,3344.38,186,40,0,0,1,7,14
14-10-2022,P032,Electronics,22,6885.14,130,39,0,0,4,10,12
24-03-2023,P007,Electronics,14,14699.11,73,60,0,0,4,3,14
25-07-2023,P023,Electronics,18,2601.6,54,32,0,0,1,7,4
27-01-2022,P016,Electronics,14,9372.16,104,43,0,0,3,1,6
09-10-2022,P049,Apparel,39,1140.61,30,23,0,0,6,10,8
16-05-2022,P033,Electronics,10,9566.05,214,74,0,0,0,5,13
05-06-2022,P049,Apparel,36,1147.79,55,23,0,0,6,6,8
21-05-2023,P007,Electronics,17,14749.16,265,60,0,0,6,5,14
21-01-2022,P049,Apparel,24,1184.57,39,23,0,0,4,1,8
27-05-2023,P044,Sports,28,2056.76,64,36,0,0,5,5,12
11-04-2023,P021,Apparel,27,2711.04,141,58,0,0,1,4,12
15-04-2022,P045,Electronics,25,15930.24,71,21,0,0,4,4,13
23-01-2023,P045,Electronics,16,15785.98,23,21,0,0,0,1,13
23-09-2022,P015,Electronics,20,11976.97,143,52,0,0,4,9,8
16-03-2023,P028,Apparel,25,1079.71,129,51,0,0,3,3,8
14-07-2023,P018,Apparel,32,3230.54,27,20,0,0,4,7,4
06-11-2023,P020,Electronics,28,18947.89,78,45,0,0,0,11,8
18-06-2022,P019,Apparel,44,761.35,37,33,0,0,5,6,4
04-04-2023,P036,Beauty,41,956.93,52,22,0,0,1,4,8
21-11-2022,P010,Home,39,2011.63,65,43,0,0,0,11,12
09-09-2022,P038,Electronics,20,13209.3,225,52,0,0,4,9,4
02-07-2022,P019,Apparel,32,748.19,80,33,0,0,5,7,4
14-10-2022,P003,Home,36,4731.66,167,79,0,0,4,10,10
11-11-2023,P004,Apparel,59,3455.31,102,40,0,0,5,11,14
20-12-2022,P009,Apparel,48,3454.86,55,43,0,0,1,12,2
17-05-2023,P008,Beauty,34,2005.53,30,20,0,0,2,5,10
24-09-2022,P031,Apparel,36,712.15,54,47,0,0,5,9,13
19-11-2023,P007,Electronics,46,14058.41,182,60,0,0,6,11,14
17-06-2023,P004,Apparel,43,3451.85,119,40,0,0,5,6,14
04-08-2023,P007,Electronics,10,14536.25,148,60,0,0,4,8,14
30-11-2023,P050,Electronics,32,19852.13,308,78,0,0,3,11,2
30-04-2022,P008,Beauty,54,2080.33,24,20,0,0,5,4,10
22-06-2023,P009,Apparel,33,3411.13,125,43,0,0,3,6,2
